"countrynum","statenum","route","stateroute","year","aou","stoptotal","speciestotal"
840,63,2,63002,2008,5980,19,23
840,63,2,63002,2008,6010,2,2
840,63,2,63002,2008,6100,6,6
840,63,2,63002,2008,6110,13,19
840,63,2,63002,2008,6130,9,26
840,63,2,63002,2008,6170,2,2
840,63,2,63002,2008,6240,6,6
840,63,2,63002,2008,6280,2,2
840,63,2,63002,2008,6310,8,10
840,63,2,63002,2008,6370,5,6
840,63,2,63002,2008,6390,1,1
840,63,2,63002,2008,6480,3,3
840,63,2,63002,2008,6630,2,2
840,63,2,63002,2008,6710,16,21
840,63,2,63002,2008,6730,1,1
840,63,2,63002,2008,6740,6,7
840,63,2,63002,2008,6810,1,2
840,63,2,63002,2008,6830,10,12
840,63,2,63002,2008,6882,5,10
840,63,2,63002,2008,7030,28,35
840,63,2,63002,2008,7040,2,2
840,63,2,63002,2008,7050,5,5
840,63,2,63002,2008,7180,26,36
840,63,2,63002,2008,7290,4,7
840,63,2,63002,2008,7310,2,2
840,63,2,63002,2008,7360,8,8
840,63,2,63002,2008,7510,16,18
840,63,2,63002,2008,7550,1,2
840,63,2,63002,2008,7610,4,4
840,63,2,63002,2008,7660,3,5
840,63,2,63002,2008,22860,1,1
840,63,2,63002,2009,510,1,1
840,63,2,63002,2009,580,31,193
840,63,2,63002,2009,650,2,2
840,63,2,63002,2009,690,3,7
840,63,2,63002,2009,740,1,2
840,63,2,63002,2009,800,1,3
840,63,2,63002,2009,1260,2,2
840,63,2,63002,2009,1840,9,15
840,63,2,63002,2009,1960,7,18
840,63,2,63002,2009,1970,3,8
840,63,2,63002,2009,1990,2,3
840,63,2,63002,2009,2000,6,8
840,63,2,63002,2009,2001,4,15
840,63,2,63002,2009,2010,4,4
840,63,2,63002,2009,2110,2,4
840,63,2,63002,2009,2210,1,1
840,63,2,63002,2009,2580,5,18
840,63,2,63002,2009,2730,5,5
840,63,2,63002,2009,2860,1,2
840,63,2,63002,2009,2890,7,9
840,63,2,63002,2009,3160,38,55
840,63,2,63002,2009,3250,10,18
840,63,2,63002,2009,3260,1,1
840,63,2,63002,2009,3370,1,1
840,63,2,63002,2009,3390,3,3
840,63,2,63002,2009,3520,1,1
840,63,2,63002,2009,3640,3,3
840,63,2,63002,2009,3750,1,1
840,63,2,63002,2009,3870,4,4
840,63,2,63002,2009,3930,1,1
840,63,2,63002,2009,4050,4,4
840,63,2,63002,2009,4090,12,15
840,63,2,63002,2009,4120,2,2
840,63,2,63002,2009,4160,5,8
840,63,2,63002,2009,4200,4,5
840,63,2,63002,2009,4230,4,8
840,63,2,63002,2009,4280,2,2
840,63,2,63002,2009,4440,7,8
840,63,2,63002,2009,4520,10,10
840,63,2,63002,2009,4610,6,6
840,63,2,63002,2009,4650,2,3
840,63,2,63002,2009,4770,11,14
840,63,2,63002,2009,4880,20,38
840,63,2,63002,2009,4900,11,13
840,63,2,63002,2009,4930,10,17
840,63,2,63002,2009,4950,5,5
840,63,2,63002,2009,4980,8,26
840,63,2,63002,2009,5010,2,2
840,63,2,63002,2009,5060,13,15
840,63,2,63002,2009,5110,9,50
840,63,2,63002,2009,5130,9,49
840,63,2,63002,2009,5190,3,8
840,63,2,63002,2009,5500,1,1
840,63,2,63002,2009,5600,4,5
840,63,2,63002,2009,5870,10,10
840,63,2,63002,2009,5930,26,35
840,63,2,63002,2009,5970,8,11
840,63,2,63002,2009,5980,17,23
840,63,2,63002,2009,6010,1,1
840,63,2,63002,2009,6100,2,2
840,63,2,63002,2009,6110,12,26
840,63,2,63002,2009,6130,6,18
840,63,2,63002,2009,6240,5,5
840,63,2,63002,2009,6310,9,9
840,63,2,63002,2009,6370,7,9
840,63,2,63002,2009,6380,1,1
840,63,2,63002,2009,6480,4,6
840,63,2,63002,2009,6710,16,17
840,63,2,63002,2009,6730,2,2
840,63,2,63002,2009,6740,6,6
840,63,2,63002,2009,6810,10,12
840,63,2,63002,2009,6830,4,5
840,63,2,63002,2009,6882,8,23
840,63,2,63002,2009,7030,22,34
840,63,2,63002,2009,7040,1,1
840,63,2,63002,2009,7050,10,11
840,63,2,63002,2009,7180,23,37
840,63,2,63002,2009,7290,5,9
840,63,2,63002,2009,7310,4,6
840,63,2,63002,2009,7360,12,17
840,63,2,63002,2009,7510,15,22
840,63,2,63002,2009,7550,3,3
840,63,2,63002,2009,7610,3,3
840,63,2,63002,2009,7660,5,6
840,63,2,63002,2010,580,28,199
840,63,2,63002,2010,650,4,5
840,63,2,63002,2010,690,3,11
840,63,2,63002,2010,800,1,1
840,63,2,63002,2010,1840,8,11
840,63,2,63002,2010,1940,1,1
840,63,2,63002,2010,1960,8,18
840,63,2,63002,2010,1970,1,1
840,63,2,63002,2010,1990,1,1
840,63,2,63002,2010,2000,2,2
840,63,2,63002,2010,2001,5,18
840,63,2,63002,2010,2010,4,5
840,63,2,63002,2010,2110,1,1
840,63,2,63002,2010,2580,3,8
840,63,2,63002,2010,2730,3,3
840,63,2,63002,2010,2860,1,2
840,63,2,63002,2010,2890,5,8
840,63,2,63002,2010,3100,1,1
840,63,2,63002,2010,3160,30,43
840,63,2,63002,2010,3250,6,10
840,63,2,63002,2010,3260,1,1
840,63,2,63002,2010,3390,1,1
840,63,2,63002,2010,3640,2,2
840,63,2,63002,2010,3870,2,2
840,63,2,63002,2010,3900,1,4
840,63,2,63002,2010,3940,2,2
840,63,2,63002,2010,4050,3,3
840,63,2,63002,2010,4090,9,11
840,63,2,63002,2010,4160,3,6
840,63,2,63002,2010,4200,1,1
840,63,2,63002,2010,4230,6,8
840,63,2,63002,2010,4440,3,3
840,63,2,63002,2010,4520,10,14
840,63,2,63002,2010,4610,2,2
840,63,2,63002,2010,4650,4,4
840,63,2,63002,2010,4770,7,8
840,63,2,63002,2010,4880,11,15
840,63,2,63002,2010,4900,14,17
840,63,2,63002,2010,4930,13,44
840,63,2,63002,2010,4950,8,9
840,63,2,63002,2010,4980,8,40
840,63,2,63002,2010,5010,1,1
840,63,2,63002,2010,5060,5,6
840,63,2,63002,2010,5110,9,64
840,63,2,63002,2010,5130,7,24
840,63,2,63002,2010,5190,2,3
840,63,2,63002,2010,5500,1,1
840,63,2,63002,2010,5600,3,3
840,63,2,63002,2010,5870,9,14
840,63,2,63002,2010,5930,32,49
840,63,2,63002,2010,5970,8,8
840,63,2,63002,2010,5980,16,20
840,63,2,63002,2010,6100,6,6
840,63,2,63002,2010,6110,14,30
840,63,2,63002,2010,6130,9,34
840,63,2,63002,2010,6170,2,2
840,63,2,63002,2010,6240,5,7
840,63,2,63002,2010,6310,9,13
840,63,2,63002,2010,6370,4,6
840,63,2,63002,2010,6480,4,5
840,63,2,63002,2010,6630,1,1
840,63,2,63002,2010,6710,19,22
840,63,2,63002,2010,6730,4,5
840,63,2,63002,2010,6740,3,3
840,63,2,63002,2010,6810,7,10
840,63,2,63002,2010,6830,7,7
840,63,2,63002,2010,6882,9,26
840,63,2,63002,2010,7030,21,39
840,63,2,63002,2010,7040,3,3
840,63,2,63002,2010,7050,14,17
840,63,2,63002,2010,7180,27,41
840,63,2,63002,2010,7290,7,14
840,63,2,63002,2010,7310,2,2
840,63,2,63002,2010,7360,9,10
840,63,2,63002,2010,7510,9,11
840,63,2,63002,2010,7610,4,4
840,63,2,63002,2010,7660,7,10
840,63,2,63002,2011,510,1,1
840,63,2,63002,2011,580,26,164
840,63,2,63002,2011,650,1,2
840,63,2,63002,2011,690,1,3
840,63,2,63002,2011,740,3,6
840,63,2,63002,2011,1200,1,1
840,63,2,63002,2011,1840,9,64
840,63,2,63002,2011,1940,3,3
840,63,2,63002,2011,1960,7,8
840,63,2,63002,2011,1990,3,3
840,63,2,63002,2011,2000,1,3
840,63,2,63002,2011,2001,3,11
840,63,2,63002,2011,2010,3,3
840,63,2,63002,2011,2110,2,3
840,63,2,63002,2011,2580,4,15
840,63,2,63002,2011,2730,3,3
840,63,2,63002,2011,2860,1,1
840,63,2,63002,2011,2890,2,2
840,63,2,63002,2011,3160,30,49
840,63,2,63002,2011,3250,6,9
840,63,2,63002,2011,3260,1,1
840,63,2,63002,2011,3370,1,1
840,63,2,63002,2011,3520,1,1
840,63,2,63002,2011,3870,6,10
840,63,2,63002,2011,3900,1,2
840,63,2,63002,2011,3930,1,1
840,63,2,63002,2011,3940,5,5
840,63,2,63002,2011,4050,2,2
840,63,2,63002,2011,4090,13,16
840,63,2,63002,2011,4120,5,5
840,63,2,63002,2011,4160,1,2
840,63,2,63002,2011,4200,1,1
840,63,2,63002,2011,4230,8,14
840,63,2,63002,2011,4280,3,3
840,63,2,63002,2011,4440,12,13
840,63,2,63002,2011,4520,9,13
840,63,2,63002,2011,4650,2,2
840,63,2,63002,2011,4770,12,16
840,63,2,63002,2011,4880,15,27
840,63,2,63002,2011,4900,9,9
840,63,2,63002,2011,4930,14,37
840,63,2,63002,2011,4950,16,24
840,63,2,63002,2011,4980,12,46
840,63,2,63002,2011,5010,3,3
840,63,2,63002,2011,5060,8,10
840,63,2,63002,2011,5110,7,23
840,63,2,63002,2011,5130,10,38
840,63,2,63002,2011,5190,7,12
840,63,2,63002,2011,5500,2,2
840,63,2,63002,2011,5600,4,4
840,63,2,63002,2011,5870,13,18
840,63,2,63002,2011,5930,32,47
840,63,2,63002,2011,5970,13,14
840,63,2,63002,2011,5980,13,20
840,63,2,63002,2011,6100,1,1
840,63,2,63002,2011,6110,10,25
840,63,2,63002,2011,6130,12,37
840,63,2,63002,2011,6170,3,5
840,63,2,63002,2011,6240,3,5
840,63,2,63002,2011,6280,2,2
840,63,2,63002,2011,6310,7,7
840,63,2,63002,2011,6370,4,6
840,63,2,63002,2011,6390,2,2
840,63,2,63002,2011,6480,4,8
840,63,2,63002,2011,6630,1,1
840,63,2,63002,2011,6710,15,17
840,63,2,63002,2011,6730,4,7
840,63,2,63002,2011,6740,7,9
840,63,2,63002,2011,6770,1,1
840,63,2,63002,2011,6810,2,2
840,63,2,63002,2011,6830,10,13
840,63,2,63002,2011,6882,8,16
840,63,2,63002,2011,7030,21,29
840,63,2,63002,2011,7040,1,1
840,63,2,63002,2011,7050,4,4
840,63,2,63002,2011,7180,27,41
840,63,2,63002,2011,7290,10,16
840,63,2,63002,2011,7310,3,3
840,63,2,63002,2011,7360,3,4
840,63,2,63002,2011,7510,6,8
840,63,2,63002,2011,7550,1,1
840,63,2,63002,2011,7610,4,4
840,63,2,63002,2011,7660,1,3
840,63,2,63002,2012,580,25,143
840,63,2,63002,2012,650,3,5
840,63,2,63002,2012,690,1,11
840,63,2,63002,2012,740,1,2
840,63,2,63002,2012,800,1,2
840,63,2,63002,2012,1200,2,5
840,63,2,63002,2012,1260,1,1
840,63,2,63002,2012,1840,4,6
840,63,2,63002,2012,1860,2,4
840,63,2,63002,2012,1910,1,1
840,63,2,63002,2012,1940,2,2
840,63,2,63002,2012,1960,7,13
840,63,2,63002,2012,1970,3,17
840,63,2,63002,2012,1990,3,3
840,63,2,63002,2012,2000,1,1
840,63,2,63002,2012,2001,4,40
840,63,2,63002,2012,2010,3,4
840,63,2,63002,2012,2110,1,1
840,63,2,63002,2012,2580,4,20
840,63,2,63002,2012,2730,3,3
840,63,2,63002,2012,2890,3,3
840,63,2,63002,2012,3131,1,1
840,63,2,63002,2012,3160,38,55
840,63,2,63002,2012,3250,3,13
840,63,2,63002,2012,3370,2,2
840,63,2,63002,2012,3390,2,2
840,63,2,63002,2012,3640,3,3
840,63,2,63002,2012,3870,4,4
840,63,2,63002,2012,3940,9,10
840,63,2,63002,2012,4050,4,4
840,63,2,63002,2012,4060,1,1
840,63,2,63002,2012,4090,10,11
840,63,2,63002,2012,4120,3,4
840,63,2,63002,2012,4160,1,2
840,63,2,63002,2012,4200,2,5
840,63,2,63002,2012,4230,4,9
840,63,2,63002,2012,4280,1,1
840,63,2,63002,2012,4440,14,20
840,63,2,63002,2012,4520,15,22
840,63,2,63002,2012,4610,3,3
840,63,2,63002,2012,4650,1,1
840,63,2,63002,2012,4770,7,12
840,63,2,63002,2012,4880,12,20
840,63,2,63002,2012,4900,11,13
840,63,2,63002,2012,4930,12,43
840,63,2,63002,2012,4950,14,25
840,63,2,63002,2012,4980,12,46
840,63,2,63002,2012,5010,1,1
840,63,2,63002,2012,5060,13,13
840,63,2,63002,2012,5110,5,33
840,63,2,63002,2012,5130,10,37
840,63,2,63002,2012,5190,2,2
840,63,2,63002,2012,5500,3,5
840,63,2,63002,2012,5600,6,6
840,63,2,63002,2012,5870,13,17
840,63,2,63002,2012,5930,35,52
840,63,2,63002,2012,5970,16,18
840,63,2,63002,2012,5980,13,20
840,63,2,63002,2012,6010,4,4
840,63,2,63002,2012,6100,7,8
840,63,2,63002,2012,6110,18,50
840,63,2,63002,2012,6130,11,52
840,63,2,63002,2012,6170,2,4
840,63,2,63002,2012,6240,3,4
840,63,2,63002,2012,6280,1,1
840,63,2,63002,2012,6310,8,11
840,63,2,63002,2012,6370,10,14
840,63,2,63002,2012,6390,2,2
840,63,2,63002,2012,6480,5,9
840,63,2,63002,2012,6630,1,1
840,63,2,63002,2012,6710,13,16
840,63,2,63002,2012,6730,5,5
840,63,2,63002,2012,6740,3,3
840,63,2,63002,2012,6810,7,8
840,63,2,63002,2012,6830,9,13
840,63,2,63002,2012,6840,1,1
840,63,2,63002,2012,6882,12,34
840,63,2,63002,2012,7030,24,38
840,63,2,63002,2012,7040,1,1
840,63,2,63002,2012,7050,2,2
840,63,2,63002,2012,7180,30,51
840,63,2,63002,2012,7290,5,8
840,63,2,63002,2012,7310,7,8
840,63,2,63002,2012,7360,8,10
840,63,2,63002,2012,7510,12,15
840,63,2,63002,2012,7610,2,2
840,63,2,63002,2012,7660,1,1
840,63,2,63002,2013,470,1,1
840,63,2,63002,2013,510,3,4
840,63,2,63002,2013,540,1,1
840,63,2,63002,2013,580,19,87
840,63,2,63002,2013,690,6,18
840,63,2,63002,2013,1200,2,2
840,63,2,63002,2013,1260,1,4
840,63,2,63002,2013,1320,1,2
840,63,2,63002,2013,1840,7,16
840,63,2,63002,2013,1960,9,13
840,63,2,63002,2013,1970,2,2
840,63,2,63002,2013,2001,2,9
840,63,2,63002,2013,2010,2,2
840,63,2,63002,2013,2020,1,3
840,63,2,63002,2013,2110,1,1
840,63,2,63002,2013,2580,4,12
840,63,2,63002,2013,2730,6,11
840,63,2,63002,2013,2890,8,9
840,63,2,63002,2013,3160,28,41
840,63,2,63002,2013,3250,7,17
840,63,2,63002,2013,3260,1,2
840,63,2,63002,2013,3370,1,1
840,63,2,63002,2013,3430,1,1
840,63,2,63002,2013,3640,1,1
840,63,2,63002,2013,3750,1,1
840,63,2,63002,2013,3870,5,5
840,63,2,63002,2013,3940,7,7
840,63,2,63002,2013,4050,3,6
840,63,2,63002,2013,4090,8,8
840,63,2,63002,2013,4120,6,6
840,63,2,63002,2013,4160,1,2
840,63,2,63002,2013,4200,2,2
840,63,2,63002,2013,4230,3,4
840,63,2,63002,2013,4440,9,9
840,63,2,63002,2013,4520,23,34
840,63,2,63002,2013,4610,6,6
840,63,2,63002,2013,4650,3,3
840,63,2,63002,2013,4770,10,14
840,63,2,63002,2013,4880,20,32
840,63,2,63002,2013,4900,12,22
840,63,2,63002,2013,4930,11,38
840,63,2,63002,2013,4950,10,12
840,63,2,63002,2013,4980,13,33
840,63,2,63002,2013,5010,2,2
840,63,2,63002,2013,5060,7,8
840,63,2,63002,2013,5110,10,23
840,63,2,63002,2013,5130,10,39
840,63,2,63002,2013,5190,7,14
840,63,2,63002,2013,5500,3,5
840,63,2,63002,2013,5600,2,3
840,63,2,63002,2013,5870,7,15
840,63,2,63002,2013,5930,28,43
840,63,2,63002,2013,5970,9,9
840,63,2,63002,2013,5980,19,33
840,63,2,63002,2013,6010,1,1
840,63,2,63002,2013,6100,6,6
840,63,2,63002,2013,6110,11,36
840,63,2,63002,2013,6130,8,22
840,63,2,63002,2013,6170,2,3
840,63,2,63002,2013,6240,7,8
840,63,2,63002,2013,6280,2,2
840,63,2,63002,2013,6310,9,13
840,63,2,63002,2013,6370,9,11
840,63,2,63002,2013,6390,1,1
840,63,2,63002,2013,6480,2,3
840,63,2,63002,2013,6630,2,2
840,63,2,63002,2013,6710,18,25
840,63,2,63002,2013,6730,4,5
840,63,2,63002,2013,6740,3,3
840,63,2,63002,2013,6810,5,7
840,63,2,63002,2013,6830,8,12
840,63,2,63002,2013,6840,1,1
840,63,2,63002,2013,6882,8,20
840,63,2,63002,2013,7030,18,30
840,63,2,63002,2013,7050,4,4
840,63,2,63002,2013,7180,29,50
840,63,2,63002,2013,7290,8,20
840,63,2,63002,2013,7310,11,13
840,63,2,63002,2013,7360,10,13
840,63,2,63002,2013,7510,11,12
840,63,2,63002,2013,7610,5,5
840,63,2,63002,2013,7660,5,6
840,63,2,63002,2014,510,1,2
840,63,2,63002,2014,580,19,102
840,63,2,63002,2014,650,2,3
840,63,2,63002,2014,690,5,8
840,63,2,63002,2014,740,2,4
840,63,2,63002,2014,1200,1,2
840,63,2,63002,2014,1260,4,10
840,63,2,63002,2014,1320,1,2
840,63,2,63002,2014,1720,1,6
840,63,2,63002,2014,1840,12,61
840,63,2,63002,2014,1860,2,2
840,63,2,63002,2014,1960,3,6
840,63,2,63002,2014,1970,1,1
840,63,2,63002,2014,1990,3,3
840,63,2,63002,2014,2000,2,2
840,63,2,63002,2014,2001,1,3
840,63,2,63002,2014,2010,3,4
840,63,2,63002,2014,2110,2,3
840,63,2,63002,2014,2580,5,11
840,63,2,63002,2014,2730,5,7
840,63,2,63002,2014,3160,33,54
840,63,2,63002,2014,3250,5,17
840,63,2,63002,2014,3330,1,1
840,63,2,63002,2014,3370,1,1
840,63,2,63002,2014,3520,1,1
840,63,2,63002,2014,3640,2,6
840,63,2,63002,2014,3870,13,18
840,63,2,63002,2014,3930,1,1
840,63,2,63002,2014,3940,5,5
840,63,2,63002,2014,4050,3,3
840,63,2,63002,2014,4060,2,3
840,63,2,63002,2014,4090,9,10
840,63,2,63002,2014,4120,3,3
840,63,2,63002,2014,4160,3,6
840,63,2,63002,2014,4200,1,1
840,63,2,63002,2014,4230,3,7
840,63,2,63002,2014,4440,8,9
840,63,2,63002,2014,4520,21,31
840,63,2,63002,2014,4610,3,3
840,63,2,63002,2014,4650,3,3
840,63,2,63002,2014,4770,7,8
840,63,2,63002,2014,4880,17,29
840,63,2,63002,2014,4900,12,23
840,63,2,63002,2014,4930,12,97
840,63,2,63002,2014,4950,13,20
840,63,2,63002,2014,4980,11,43
840,63,2,63002,2014,5060,15,19
840,63,2,63002,2014,5110,11,25
840,63,2,63002,2014,5130,9,23
840,63,2,63002,2014,5190,2,3
840,63,2,63002,2014,5500,2,5
840,63,2,63002,2014,5600,3,4
840,63,2,63002,2014,5870,10,18
840,63,2,63002,2014,5930,21,34
840,63,2,63002,2014,5970,9,9
840,63,2,63002,2014,5980,18,32
840,63,2,63002,2014,6100,4,4
840,63,2,63002,2014,6110,8,21
840,63,2,63002,2014,6130,14,35
840,63,2,63002,2014,6170,1,2
840,63,2,63002,2014,6240,4,4
840,63,2,63002,2014,6310,11,13
840,63,2,63002,2014,6370,9,11
840,63,2,63002,2014,6380,1,1
840,63,2,63002,2014,6390,3,3
840,63,2,63002,2014,6480,5,9
840,63,2,63002,2014,6630,6,6
840,63,2,63002,2014,6710,21,31
840,63,2,63002,2014,6730,7,8
840,63,2,63002,2014,6740,3,3
840,63,2,63002,2014,6810,10,15
840,63,2,63002,2014,6830,8,13
840,63,2,63002,2014,6882,11,25
840,63,2,63002,2014,7030,22,38
840,63,2,63002,2014,7040,2,2
840,63,2,63002,2014,7050,4,6
840,63,2,63002,2014,7180,21,42
840,63,2,63002,2014,7290,7,10
840,63,2,63002,2014,7310,11,12
840,63,2,63002,2014,7360,12,19
840,63,2,63002,2014,7510,11,13
840,63,2,63002,2014,7610,2,3
840,63,2,63002,2014,7660,4,6
840,63,2,63002,2014,22860,1,1
840,63,2,63002,2015,580,13,53
840,63,2,63002,2015,650,4,5
840,63,2,63002,2015,690,4,9
840,63,2,63002,2015,740,1,1
840,63,2,63002,2015,1200,2,6
840,63,2,63002,2015,1260,1,2
840,63,2,63002,2015,1320,1,2
840,63,2,63002,2015,1840,2,4
840,63,2,63002,2015,1960,2,4
840,63,2,63002,2015,1990,2,2
840,63,2,63002,2015,2000,1,1
840,63,2,63002,2015,2001,3,16
840,63,2,63002,2015,2010,3,5
840,63,2,63002,2015,2110,3,5
840,63,2,63002,2015,2580,4,8
840,63,2,63002,2015,2730,2,5
840,63,2,63002,2015,2860,1,2
840,63,2,63002,2015,2890,1,1
840,63,2,63002,2015,3100,1,2
840,63,2,63002,2015,3160,36,62
840,63,2,63002,2015,3250,4,10
840,63,2,63002,2015,3370,1,1
840,63,2,63002,2015,3640,2,3
840,63,2,63002,2015,3870,3,5
840,63,2,63002,2015,3930,2,2
840,63,2,63002,2015,3940,1,1
840,63,2,63002,2015,4050,4,5
840,63,2,63002,2015,4060,1,1
840,63,2,63002,2015,4090,12,13
840,63,2,63002,2015,4120,3,3
840,63,2,63002,2015,4160,3,5
840,63,2,63002,2015,4171,1,1
840,63,2,63002,2015,4230,6,10
840,63,2,63002,2015,4440,6,11
840,63,2,63002,2015,4520,14,23
840,63,2,63002,2015,4610,5,5
840,63,2,63002,2015,4650,3,3
840,63,2,63002,2015,4770,9,10
840,63,2,63002,2015,4880,16,21
840,63,2,63002,2015,4900,11,16
840,63,2,63002,2015,4930,14,52
840,63,2,63002,2015,4950,9,9
840,63,2,63002,2015,4980,13,36
840,63,2,63002,2015,5060,11,13
840,63,2,63002,2015,5110,12,35
840,63,2,63002,2015,5130,6,27
840,63,2,63002,2015,5190,2,2
840,63,2,63002,2015,5500,2,5
840,63,2,63002,2015,5600,1,1
840,63,2,63002,2015,5870,12,22
840,63,2,63002,2015,5930,28,43
840,63,2,63002,2015,5970,5,5
840,63,2,63002,2015,5980,19,33
840,63,2,63002,2015,6010,1,1
840,63,2,63002,2015,6100,9,11
840,63,2,63002,2015,6110,7,26
840,63,2,63002,2015,6130,6,20
840,63,2,63002,2015,6240,2,2
840,63,2,63002,2015,6280,1,1
840,63,2,63002,2015,6310,12,16
840,63,2,63002,2015,6370,9,12
840,63,2,63002,2015,6390,2,2
840,63,2,63002,2015,6480,4,7
840,63,2,63002,2015,6630,5,6
840,63,2,63002,2015,6710,14,23
840,63,2,63002,2015,6730,4,9
840,63,2,63002,2015,6740,6,8
840,63,2,63002,2015,6810,2,3
840,63,2,63002,2015,6830,5,8
840,63,2,63002,2015,6882,7,13
840,63,2,63002,2015,7030,24,41
840,63,2,63002,2015,7040,3,3
840,63,2,63002,2015,7050,7,7
840,63,2,63002,2015,7180,35,64
840,63,2,63002,2015,7290,9,16
840,63,2,63002,2015,7310,10,12
840,63,2,63002,2015,7360,18,31
840,63,2,63002,2015,7510,17,20
840,63,2,63002,2015,7550,1,1
840,63,2,63002,2015,7610,1,1
840,63,2,63002,2015,7660,2,3
840,63,2,63002,2015,22860,4,4
840,63,2,63002,2016,580,28,192
840,63,2,63002,2016,630,1,1
840,63,2,63002,2016,650,2,3
840,63,2,63002,2016,690,2,2
840,63,2,63002,2016,740,1,30
840,63,2,63002,2016,800,1,4
840,63,2,63002,2016,1200,2,3
840,63,2,63002,2016,1260,2,5
840,63,2,63002,2016,1840,5,41
840,63,2,63002,2016,1860,1,1
840,63,2,63002,2016,1960,4,10
840,63,2,63002,2016,1970,2,8
840,63,2,63002,2016,1990,2,2
840,63,2,63002,2016,2000,1,1
840,63,2,63002,2016,2001,4,59
840,63,2,63002,2016,2010,3,3
840,63,2,63002,2016,2580,4,16
840,63,2,63002,2016,2730,4,4
840,63,2,63002,2016,2890,1,1
840,63,2,63002,2016,3100,1,1
840,63,2,63002,2016,3131,1,1
840,63,2,63002,2016,3160,26,47
840,63,2,63002,2016,3250,5,9
840,63,2,63002,2016,3330,1,1
840,63,2,63002,2016,3370,2,2
840,63,2,63002,2016,3640,4,5
840,63,2,63002,2016,3680,1,1
840,63,2,63002,2016,3870,6,9
840,63,2,63002,2016,3940,2,2
840,63,2,63002,2016,4050,1,1
840,63,2,63002,2016,4090,12,16
840,63,2,63002,2016,4120,6,6
840,63,2,63002,2016,4160,1,1
840,63,2,63002,2016,4171,1,1
840,63,2,63002,2016,4200,2,2
840,63,2,63002,2016,4230,4,6
840,63,2,63002,2016,4440,6,6
840,63,2,63002,2016,4520,13,20
840,63,2,63002,2016,4610,5,6
840,63,2,63002,2016,4650,2,2
840,63,2,63002,2016,4770,11,15
840,63,2,63002,2016,4880,17,32
840,63,2,63002,2016,4900,12,20
840,63,2,63002,2016,4930,8,22
840,63,2,63002,2016,4950,6,6
840,63,2,63002,2016,4980,9,20
840,63,2,63002,2016,5060,9,11
840,63,2,63002,2016,5110,13,27
840,63,2,63002,2016,5130,8,23
840,63,2,63002,2016,5190,1,2
840,63,2,63002,2016,5500,2,5
840,63,2,63002,2016,5600,2,2
840,63,2,63002,2016,5870,11,17
840,63,2,63002,2016,5930,31,50
840,63,2,63002,2016,5970,9,9
840,63,2,63002,2016,5980,8,9
840,63,2,63002,2016,6010,1,1
840,63,2,63002,2016,6100,8,9
840,63,2,63002,2016,6110,7,18
840,63,2,63002,2016,6130,10,33
840,63,2,63002,2016,6170,1,6
840,63,2,63002,2016,6240,3,3
840,63,2,63002,2016,6280,1,1
840,63,2,63002,2016,6310,13,16
840,63,2,63002,2016,6370,7,9
840,63,2,63002,2016,6390,1,1
840,63,2,63002,2016,6480,3,6
840,63,2,63002,2016,6630,4,4
840,63,2,63002,2016,6710,21,31
840,63,2,63002,2016,6730,1,2
840,63,2,63002,2016,6740,4,5
840,63,2,63002,2016,6810,5,6
840,63,2,63002,2016,6830,5,8
840,63,2,63002,2016,6882,4,13
840,63,2,63002,2016,7030,23,42
840,63,2,63002,2016,7040,3,3
840,63,2,63002,2016,7050,8,9
840,63,2,63002,2016,7180,28,50
840,63,2,63002,2016,7290,8,13
840,63,2,63002,2016,7310,6,7
840,63,2,63002,2016,7360,7,10
840,63,2,63002,2016,7510,16,19
840,63,2,63002,2016,7550,1,1
840,63,2,63002,2016,7610,3,6
840,63,2,63002,2016,7660,3,3
840,63,2,63002,2016,22860,1,4
840,63,3,63003,2000,580,25,214
840,63,3,63003,2000,650,12,33
840,63,3,63003,2000,800,1,6
840,63,3,63003,2000,1200,2,4
840,63,3,63003,2000,1260,17,71
840,63,3,63003,2000,1840,3,8
840,63,3,63003,2000,1940,2,2
840,63,3,63003,2000,1960,6,6
840,63,3,63003,2000,1970,1,1
840,63,3,63003,2000,1990,2,2
840,63,3,63003,2000,2000,1,1
840,63,3,63003,2000,2001,2,3
840,63,3,63003,2000,2010,1,1
840,63,3,63003,2000,2020,1,2
840,63,3,63003,2000,2110,2,4
840,63,3,63003,2000,2580,1,6
840,63,3,63003,2000,2730,3,4
840,63,3,63003,2000,2860,1,1
840,63,3,63003,2000,3131,7,41
840,63,3,63003,2000,3160,24,57
840,63,3,63003,2000,3250,1,1
840,63,3,63003,2000,3390,1,1
840,63,3,63003,2000,3640,2,2
840,63,3,63003,2000,3870,1,1
840,63,3,63003,2000,3940,2,2
840,63,3,63003,2000,4090,1,1
840,63,3,63003,2000,4120,3,3
840,63,3,63003,2000,4160,2,4
840,63,3,63003,2000,4200,1,1
840,63,3,63003,2000,4230,10,25
840,63,3,63003,2000,4520,16,21
840,63,3,63003,2000,4770,11,23
840,63,3,63003,2000,4880,18,31
840,63,3,63003,2000,4900,13,33
840,63,3,63003,2000,4930,16,127
840,63,3,63003,2000,4950,3,4
840,63,3,63003,2000,4980,6,22
840,63,3,63003,2000,5060,10,10
840,63,3,63003,2000,5110,18,106
840,63,3,63003,2000,5130,17,61
840,63,3,63003,2000,5190,12,34
